Year,EBROMId,Market,EBROM,Volume
2024,60205177,Russia,TROEKUROFF CLASSIC KS RCB 20 (-),196
2024,60275180,Mongolia,PARLIAMENT SNCS KS DSP 20 SLI (-),1353
2024,60206046,Australia,JOHN PLAYER SPECIAL BLUE KS BOX 23 (-),6160
2024,60199057,Germany,PALL MALL BLUE KS BOX 22 (-),81591
2024,60095808,Andorra,MARLBORO POCKET (RED FWD) RS BOX 20 (-),1779
2024,60164484,Mexico,MARLBORO GOLD (3.0 ORIGINAL) KS RCB 14 (-),2
2024,60210284,Macau,YU XI RED KS BOX 20 (-),2248
2024,60274811,Armenia,L&M MOTION KS BOX 20 SSL (-),2328
2024,60208991,Kuwait,KENT BLUE KS OCS 20 (-),44916
2024,50067293,New Zealand,HOLIDAY GREEN MNT KS BOX 25 (-),2948
2024,60214630,Spain Mainland,APACHE RED KS BOX 20 (-),22790
2024,60198822,Canary Islands,"1,69 BLACK EDITION KS BOX 20 (-)",9432
2024,60234149,Georgia,MARLBORO CRAFTED GOLD RS BOX 20 (-),26655
2024,60214313,Russia,APSNY LIGHT 100 BOX 20 SSL (-),166
2024,60072945,Belgium,L&M SILVER LABEL KS BOB 25 (-),12505
2024,50051922,Cameroon,GOLD SEAL (BLUE) KS BOX 20 (-),106645
2024,60256866,Ukraine,ROTHMANS NANO PURPLE KS DSP 20 SSL (-),56086
2024,60126899,Andorra,TRICOLORE EGALITE BLANCHES KS BOX 20 (-),131
2024,60162170,Russia,ELITA EXPORT KS RCB 20 (-),1113
2024,60206909,Bosnia & Herz.,SOBRANIE GOLD KS OCT 20 (-),14361
2024,50065233,Germany,DENIM RED KS BOX 24 (-),2799
2024,60272301,Spain Mainland,CHESTERFIELD ORANGE LABEL 100 BOX 20 (-),17002
2024,60163661,Germany,JPS COMPBLST KS RCB 20 SLI (-),6
2024,60240614,Germany,MARLBORO GOLD (3.5) KS BOM 26 (-),375
2024,60168667,Germany,ATLANTIC BLUE KS BOX 20 (-),15
2024,60099842,Canada,CANADIAN CLASSICS ORIGINAL KS RCB 20 (-),1
2024,50033539,Belgium,GAULOISES BLONDES (BLUE) KS BOX 29 (-),1
2024,60256326,Russia,CABINET NATURAL TOBACCO KS RCB 20 (-),1482
2024,60161950,Estonia,LD CLUB COMPACT (BLUE) KS BOX 20 SLI (-),5732
2024,60097944,Japan,KENT S SERIES SPARK 1 MNT 100 BOX 20 SSL (-),663906
2024,60082489,Greece,JOHN PLAYER SPECIAL ORIGINAL 100 BOX 20 (-),17621
2024,60123081,Qatar,WEST SILVER KS RCB 20 (-),25707
2024,60078800,Taiwan,PALL MALL (RED) KS BOX 25 (-),107228
2024,50067654,India,MARLBORO GOLD ADVANCE KS BOX 20 (-),796089
2024,60212111,Russia,CAVALLO BY TONY FRANK KS PSB 20 SSL (-),6670
2024,50034121,South Africa,SOBRANIE PINKS 100 BOX 20 SLI (-),11
2024,50033833,Italy,GITANES BLEU NF RS S&S 20 MAG (-),2963
2024,60236242,Russia,MOON NS BLUE KS DSP 20 SSL (-),62
2024,60234883,Bhutan,WILLS CLASSIC BALANCED TASTE KS BEV 20 (-),41489
2024,60055443,Serbia,LUCKY STRIKE ADDFREER KS BOX 20 (-),15903
2024,60183515,Moldova,WINSTON SILVER LINE 100 DSP 20 SSL (-),23586
2024,60213281,Italy,LUCKY STRIKE ECLIPSE KS RCB 20 (-),159624
2024,60210790,Germany,TAWA RED KS BOX 36 (-),35456
2024,60236513,Uzbekistan,WINSTON XS FROZEN MIX KS DSP 20 SSL (-),3572
2024,60213241,Latvia,WINSTON CASTER KS RCB 20 (-),216
2024,60223241,Russia,MERCI BROWN 100 BOX 20 SSL (-),1539
2024,50076227,Thailand,NISE (RED) KS SOF 20 (-),3286
2024,60209551,Bosnia & Herz.,MARLBORO TOUCH (3.0) KS DSP 20 SLI (-),164040
2024,60257029,Chile,LUCKY STRIKE SINADITIVOS RED KS BOX 20 (-),72958
2024,60206378,Japan,MEVIUS ORIGINAL 100 DSP 20 SSL (-),122
2024,50011284,Madeira,MT VENTIL RS SOF 20 (-),888
2024,50000060,France,BENSON & HEDGES GOLD KS BOX 20 (-),131100
2024,60166507,Russia,HARVEST GOLD 100 DSP 20 SSL (-),3175
2024,60272302,Spain Mainland,CHESTERFIELD ORANGE LABEL KS BOX 20 (-),31943
2024,50065394,Montenegro,MURATTI AMBASSADOR KS RCB 20 (-),3896
2024,50066000,New Zealand,HORIZON MELLOW KS BOX 20 (-),8928
2024,60240105,Hong Kong,CAMEL MINT POP MNT KS BOX 20 (-),625
2024,60230638,Japan,PEEL GREEK YOGURT KS BOX 20 (-),7636
2024,60199424,Germany,AMERICAN CLUB RED KS BOX 20 (-),4218
2024,60077361,New Zealand,CLUB CLASSIC RED KS BOX 20 (-),6343
2024,50072466,Caribbean Other,GAULOISES BLONDES (LIGHT BLUE) KS BOX 20 (-),25
2024,60192304,Russia,AMG (BLACK) 100 OCT 20 SSL (-),574
2024,60129944,Corsica,WINSTON CLASSIC KS BOX 25 (-),1772
2024,60271719,Romania,CORSET CORAL LTK BOX 20 SSL (-),27
2024,60081456,Spain Mainland,FORTUNA PLUS KS BOX 23 (-),22358
2024,60129662,Czech Republic,THE KING S-LINE BLUE 100 BOX 20 SSL (-),16807
2024,60137629,Belgium,CAMEL (YELLOW) 100 BOX 20 (-),8231
2024,60247004,Russia,TIP TOP DARK AMBER 100 RCB 20 SSL (-),1397
2024,50037656,Corsica,LUCKY STRIKE RED KS BOX 20 (-),8242
2024,60194210,Paraguay,CHESTERFIELD ORIGINAL (4.0) KS BOX 11 (-),650
2024,50064319,Slovenia,MEINE SORTE CLASSIC KS RCB 20 (-),1010
2024,60163947,North Macedonia,PALL MALL BLUE 100 BOX 19 SSL (-),13930
2024,60236301,Mongolia,GOLDEN LEAF MILD 100 BOX 20 SSL (-),15007
2024,60205720,Corsica,CORSET MARINE 100 BOX 20 SSL (-),921
2024,60233086,Romania,ROTHMANS CLASSIC BLUE 100 BOX 20 (-),121662
2024,60237551,Canary Islands,ROTHMANS SELECT KS BOX 20 (-),20047
2024,60169942,Moldova,LD BLUE NF KS RCB 20 (-),51
2024,50050091,Turkish Cyprus,KENT BLUE 3TEK KS RCB 20 (-),9798
2024,60072856,Thailand,MEVIUS SKY BLUE KS BOX 20 (-),33686
2024,50056228,Ghana,GOLD SEAL MNT KS BOX 20 (-),3613
2024,50011321,India,FOUR SQUARE KS BOX 10 (-),8946
2024,60194459,Croatia,SOBRANIE REFINE WHITE 100 OCT 20 (-),10
2024,60163088,Singapore,L&M RED LINE KS BOS 20 (-),55032
2024,60197437,Bolivia,L&M BLUE LABEL (5.0 CWB) KS RCB 20 (-),926
2024,60273537,Armenia,CHAPMAN RED 100 DSP 20 SSL (-),831
2024,50002457,Japan,GARAM SURYA LTK TIN 36 (-),5140
2024,60194454,Croatia,BENSON & HEDGES RED 100 BOX 20 (-),7167
2024,60168207,Serbia,LUCKY STRIKE RESIZED WILD KS RCB 20 SLI (-),22687
2024,60130209,Portugal,AUSTIN RED 100 BOX 20 (-),14592
2024,50055546,Luxembourg,GAULOISES BLONDES (BLUE) KS BOX 30 (-),44242
2024,60052859,Belarus,KENT HD INFINA KS RCB 20 (-),517
2024,60061412,Australia,HOLIDAY SEA GREEN MENTHOL MNT KS BOX 50 (-),1
2024,50050056,Turkish Cyprus,DAVIDOFF CLASSIC LTK OCT 20 SSL (-),13206
2024,60074333,Russia,SWEET SMELL CHERRY KS RCB 20 (-),518
2024,60256555,Russia,T CLUB BLUE KS RCB 20 (-),1307
2024,60241051,Armenia,TATTOO CHERRY KS OCT 20 (-),380
2024,60211987,Kyrgyzstan,MILANO NEW YORK KS BOX 20 SSL (-),29
2024,50070215,Armenia,DUNHILL FINE CUT WHITE 100 RCB 20 SLI (-),9377
2024,50027755,Belgium,GAULOISES BLONDES (BLUE) KS BOX 20 (-),30657
2024,50067997,Russia,CONTINENT 8 KS RCB 20 (-),52
2024,60194392,Hong Kong,HAORIZI RED KS BOX 20 (-),65
2024,60240174,Belgium,MARLBORO (RED 2.5) KS 7XL 51 (-),67733
2024,60077863,Switzerland,KENT HD BLUE KS RCB 20 (-),591
2024,50069645,Andorra,AUSTIN (BLUE) KS BOX 20 (-),4865
2024,60129324,Germany,MARK ADAMS NEW RED KS BOX 25 (-),13017
2024,60048719,Israel,PALL MALL CHILL MNT KS RCB 20 (-),32
2024,60127173,Hong Kong,MILANO KINGS EDITION (RED) KS BOX 20 (-),28
2024,60125925,Israel,NEXT FINE TASTE RECESS KS RCB 20 (-),33447
2024,60207431,Brazil,MARLBORO PURPLE MIX MNT KS RCB 20 (-),180
2024,60233453,Indonesia,MARLBORO CRAFTE6 NF LTK FLP 12 SLI (-),341459
2024,60120813,South Africa,PETER STUYVESANT (RED) KS OCS 20 (-),245521
2024,60118705,Canada,LD STANDARD (RED) KS S&S 25 (-),104496
2024,60040416,Kazakhstan,WINSTON SILVER 100 DSP 20 SSL (-),100892
2024,60214036,Egypt,L&M SILVER KS RCB 20 (-),548235
2024,60241298,Sweden,MARLBORO CRAFTED 2.0 BLUE KS BOX 20 (-),19301
2024,60236266,Russia,CHAPMAN GREEN KS RCB 20 (-),281620
2024,60239301,Peru,MARLBORO EXOTIC FUSION KS BOX 20 (-),256
2024,60078533,Italy,CORSET MENTHOL MNT 100 LSB 20 SSL (-),17263
2024,60234897,Armenia,PARLIAMENT SPS KS BOX 20 SSL (-),3976
2024,60236007,Indonesia,SELERA HIJAUSE MNT NF LS BOX 12 MAG (-),16629
2024,60257023,Chile,KENT NEO ROSE MNT LTK RCB 20 (-),66107
2024,60136590,Nigeria,ORIS STR KS BOX 20 SLI (-),1300164
2024,60076108,Kazakhstan,TONINO LAMBORGHINI (BLACK) KS BOX 20 (-),13
2024,50040480,Switzerland,GAULOISES BRUNES BLEU KS SOF 20 (-),2
2024,60130380,Argentina,LUCKY STRIKE KS BOX 12 (-),259539
2024,60046473,Cyprus,WINSTON BLUE 100 RCB 20 (-),50978
2024,60164738,Kosovo,CHESTERFIELD CROWN40 KS RCB 20 SLI (-),110480
2024,60199372,Australia,BOND STREET CLASSMEN MNT KS BOX 20 (-),12078
2024,60135651,Germany,COUTURE SILVER 100 BOX 20 SSL (-),12185
2024,60095648,Malaysia,DUNHILL ZEST MNT KS OCS 20 (-),19238
2024,60080180,Namibia,KENT SPECIAL KS RCB 20 (-),2663
2024,60169831,Botswana,LD BLUE KS BOX 20 (-),11
2024,60271675,Russia,MULTI CLASS TOURMALINE KS RCB 20 SLI (-),49
2024,60259286,Colombia,MARLBORO SHUFFLE MNT KS BOX 10 (-),22
2024,60207441,North Macedonia,CHESTERFIELD SILVER (4.0) KS RCB 20 (-),5976
2024,60240360,Germany,F6 BLUE KS 7XL 58 (-),1835
2024,60131075,Netherlands,LUCKY STRIKE COLD MNT KS BOX 20 (-),10
2024,60193134,Brazil,ROTHMANS INTERNATIONAL 100 BOX 20 SLI (-),794197
2024,60077064,Peru,PALL MALL CLICK ON FRESH TASTE KS BOX 10 (-),69337
2024,60197204,Ukraine,MARVEL BLUE KS RCB 25 (-),141
2024,60209933,Netherlands,MARLBORO GOLD (3.0 ORIGINAL) KS BOB 24 (-),1
2024,50074422,Russia,PETR I ETALON KS RCB 20 (-),2
2024,60118029,Turkish Cyprus,WINSTON XSTYLE BLUE KS RCB 20 SLI (-),769
2024,60234111,Georgia,L&M FIRST CUT BLUE KS RCB 20 (-),117138
2024,60275834,Paraguay,CHESTERFIELD ORIGINAL (4.0) KS RSP 20 (-),7274
2024,60197076,Armenia,ESSE PRESSO 100 BOX 20 SSL (-),12
2024,50032064,Poland,MARS BLUE KS BOX 20 (-),492
2024,60247159,Australia,LAMBERT & BUTLER BLUE KS BOX 30 (-),5693
2024,60238256,Colombia,MARLBORO VISTA MORADO AZUL MNT KS BOX 20 (-),70817
2024,60137635,Australia,DEAL ORIGINAL BLUE KS BOX 20 (-),12518
2024,60271672,Israel,ROTHMANS BLUE 100 RCB 20 (-),938
2024,60234815,Armenia,MARLBORO TOUCH BLUE KS DSP 20 SLI (-),8165
2024,60165107,Qatar,PLAYER'S NAVY CUT KS BOX 11 (-),41517
2024,60214071,Belgium,JOHN PLAYER SPECIAL RED KS BOX 56 (-),14682
2024,60162354,Indonesia,LUCKY STRIKE BOLD LTK BOX 12 SLI (-),79
2024,60196620,Germany,VOGUE BLEUE 100 NSB 20 SSL (-),391163
2024,50048092,Romania,WINSTON SILVER KS RCB 20 (-),13588
2024,60123256,Lithuania,ROTHMANS OF LONDON (BLUE) KS OCT 20 (-),8490
2024,50073338,Afghanistan,ESSE FULL FLAVOR KS BOX 20 (-),3158
2024,50071819,Maldives,CAMEL LIGHTS KS BOX 20 (-),118329
2024,60076129,Turkey,MONTE CARLO SLENDERN KS DSP 20 SLI (-),1982843
2024,60167188,Russia,HARVEST WHITE KS BOX 20 (-),643
2024,60188777,Kazakhstan,LD VIRGINIA PLUS BLUE KS RCB 20 (-),124756
2024,60162271,South Africa,RG BLUE KS BOX 20 (-),133257
2024,50065048,Canada,MATINEE SUBTLE KS S&S 25 (-),18922
2024,60240515,Botswana,MARLBORO RED 3.5 KS RCB 20 (-),223
2024,60099903,Singapore,MEVIUS OPTION MNT KS RCB 20 (-),3758
2024,60257020,Chile,LUCKY STRIKE XTEND ALASKA MNT LTK BOX 20 (-),42989
2024,60167036,Bolivia,L&M DOUBLE FORWARD KS RCB 20 (-),4735
2024,60129856,Belgium,AUSTIN BLUE KS BOX 20 (-),1887
2024,60073943,North Macedonia,LUCKY STRIKE ORIGINAL RED KS BOX 20 (-),16552
2024,60210033,Bulgaria,KARELIA MIST 100 RCB 20 (-),16434
2024,60127482,Oman,WILLS NAVY CUT SILVER KS OCT 20 (-),79
2024,60234528,Armenia,CORSET ONE 100 LSB 20 SSL (-),1064
2024,60231797,Croatia,LUCKY STRIKE ECLIPSE KS RCB 20 (-),21281
2024,50071086,Japan,PEACE (BLUE) NF RS S&S 10 MAG (-),51047
2024,60131244,Cyprus,PALL MALL (SILVER) 100 BOX 20 (-),3819
2024,60171268,Turkish Cyprus,L&H OCEAN KS RCB 20 (-),87499
2024,60210019,Dominican Republic,MARLBORO GOLD (3.5) KS BOX 20 (-),22694
2024,60044055,Uzbekistan,PALL MALL NANOKINGS SILVER KS DSP 20 SSL (-),45697
2024,60233173,Spain Mainland,AUSTIN BLAST KS BOX 20 (-),1720
2024,60206842,Iraq,MARLBORO GOLD TOUCH 3.5 KS RCS 20 SLI (-),751774
2024,60122874,UAE,WEST SILVER KS RCB 20 (-),7920
2024,60073022,Chile,KENT ISWITCH KS RCB 20 (-),55337
2024,60240805,Andorra,WINSTON EXPAND MNT KS BOX 20 (-),1118
2024,60214151,Russia,LUCKY STRIKE SURF KS RCB 20 SLI (-),137397
2024,60124444,Mauritius,MARLBORO (RED FWD) KS BOX 20 (-),3819
2024,60192534,Netherlands,L&M RED LABEL (5.0 CFB) KS BOM 26 (-),75072
2024,60065369,Bulgaria,ROTHMANS OF LONDON (BLUE) KS OCT 20 (-),113698
2024,60206380,Japan,MEVIUS SUPER LIGHTS 6 100 DSP 20 SSL (-),114
2024,60243379,Canada,NEXT P M ORIGINAL RS S&S 25 (-),18025
2024,60130875,Sweden,RIGHT GREEN MNT 100 BOX 20 (-),312
2024,60243271,Germany,PARLIAMENT RED KS BOG 33 (-),46705
2024,60235796,Spain Mainland,MARLBORO (RED 2.5) 100 BOX 20 (-),127814
2024,60166530,Georgia,FM SLIMS MENTHOL MNT 100 OCT 20 XSL (-),14355
2024,60273010,Russia,TIP TOP BLUE SHOT 100 RCB 20 SSL (-),1537
2024,60276283,Germany,GAULOISES BLONDES BLUE KS BOX 60 (-),73720
2024,60129978,Bulgaria,CORSET PINK 100 BOX 20 SSL (-),11116
2024,50067283,New Zealand,HOLIDAY RED KS BOX 20 (-),5796
2024,60279248,Russia,RICHARD GOLD VINTAGE KS RCB 20 (-),338
2024,50019700,Italy,GAULOISES BLONDES (RED) KS BOX 20 (-),68612
2024,60121949,Czech Republic,BACCO CLASSIC LINE KS BOX 20 (-),329
2024,60128028,Germany,BUFFALO (GOLD) KS BOX 20 (-),3038
2024,60168701,Russia,CHAPMAN BROWN 100 DSP 20 SSL (-),103647
2024,60240507,Russia,MANCHESTER CLASSIC RED KS RCB 20 (-),171102
2024,60207356,Switzerland,BLACK DEVIL ARCTIC ICE MNT KS BOX 20 (-),17
2024,60193692,Russia,MEVIUS REVO KS PSB 20 SSL (-),127
2024,60169056,Moldova,KARELIA L 100 BOX 20 XSL (-),8445
2024,60188604,Kazakhstan,ESSE EXCHANGE M DEMI KS OCT 20 SLI (-),64
2024,50072480,Caribbean Other,CAMEL ESSENTIAL FLAVOR (RED) KS BOX 20 (-),1855
2024,50073755,Other South Pacific,HORIZON ORANGE KS BOX 20 (-),10
2024,60126794,Germany,POWER (GOLD) KS BOX 20 (-),74795
2024,60071239,Taiwan,MEVIUS PREMIER ORIGINAL BLUE 100 RCB 20 (-),51914
2024,60078113,Russia,DONSKOY TABAK COMPACT KS DSP 20 SLI (-),7
2024,60038088,Dem. Rep. of Congo,STELLA BLONDE KS SOF 20 (-),1045187
2024,60125055,South Africa,CAMEL ACTIVATE YELLOW KS CUR 20 (-),5094
2024,60232470,Spain Mainland,AUSTIN RED KS BOX 22 (-),17251
2024,60230166,Germany,GAULOISES BLONDES GOLD KS BOX 30 (-),5
2024,60211958,Uzbekistan,LD OPTION PLUS KS DSP 20 SSL (-),53377
2024,60096449,Netherlands,CAMEL KS BOX 26 (-),79563
2024,50058941,Spain Mainland,TRICOLORE LIBERTE BRUNES KS BOX 20 (-),14
2024,50073728,Other South Pacific,PALL MALL KS BOX 20 (-),153743
2024,50066110,Ireland,JOHN PLAYER SPECIAL SILVER 100 BOX 20 (-),3
2024,60119477,Channel Islands,JOHN PLAYER SPECIAL (BLUE) KS BOX 20 (-),2054
2024,60230052,Indonesia,DJI SAM SOE 10PLUS2 NF LS SOF 12 (-),9798
2024,60196804,Romania,MARLBORO GOLD (3.5) 100 RCB 20 (-),46032
2024,60196485,Canada,PLAYER'S SMOOTH RS BOX 20 (-),12546
2024,50046640,Ireland,SILK CUT (PURPLE) KS OCT 20 (-),142867
2024,60198688,Finland,WEST POLAR BLUE KS BOX 20 (-),22643
2024,60188778,Korea,MEVIUS LBS BLUE 100 DSP 20 SSL (-),15
2024,50008738,Spain Mainland,SILK CUT WHITE KS BOX 20 (-),18714
2024,50072580,Macau,PALL MALL COOL MNT KS RCB 20 (-),3
2024,50073770,Other South Pacific,HOLIDAY KINGS GREEN MNT KS BOX 30 (-),29
2024,60118337,Bolivia,MARLBORO ICE XPRESS (2.0) MNT KS BOX 20 (-),1481
2024,60197565,Australia,LONGBEACH MENGFBUR MIX KS BOX 30 (-),13459
2024,60233674,Mexico,MARLBORO CRAFTED 2.0 RED KS BOX 25 (-),713
2024,60078698,New Zealand,PALL MALL CLICK ON (RED) KS RCB 25 (-),20
2024,60256867,Ukraine,JADE LA FLEUR 100 DSP 20 SSL (-),21400
2024,60118341,Russia,STAMBOLI (GOLD) KS RCB 20 (-),14
2024,50061670,Algeria,ROTHMANS LIGHTS KS BOX 20 (-),143967
2024,60194066,Luxembourg,CAMEL YELLOW KS BOX 40 (-),89605
2024,60130745,Germany,SMART RED KS BOX 40 (-),282287
2024,60166215,Japan,MEVIUS GOLD IMPACT 1 100 RCB 20 (-),214528
2024,60238071,Kyrgyzstan,PARLIAMENT SNCS KS DSP 20 SLI (-),8636
2024,60258210,Poland,PALL MALL FLOW RED KS BOX 20 (-),109243
2024,50001422,Canary Islands,DUNHILL INTERNATIONAL LTK PRI 20 (-),932
2024,60231820,Hungary,MARLBORO CRAFTED GOLD KS BOX 20 (-),5646
2024,60257804,Lebanon,BYBLOS SILVER COMPACT KS RCB 20 (-),42829
2024,60238067,Switzerland,CHESTERFIELD REMIX WILD 4.5 KS BOX 20 (-),6285
2024,60238662,Bulgaria,DUNHILL ESSENCE LTK RCB 20 SLI (-),22479
2024,60241423,Armenia,WINSTON XSTYLE PURPLE MIX KS DSP 20 SLI (-),6960
2024,60137576,Austria,CAMEL ESSENTIAL (BLUE) KS BOX 25 (-),13886
2024,60196607,Czech Republic,CAMEL YELLOW KS SOF 20 (-),53483
2024,50040542,Switzerland,MURATTI AMBASSADOR (SILVER) KS RCB 20 (-),7760
2024,60230873,Romania,MARLBORO MICRO (6MG 2.0) 100 BOX 20 SSL (-),55339
2024,60205453,Caribbean Other,CAPITAL GOLD KS BOX 20 (-),2284
2024,60259013,Ukraine,CHESTERFIELD RETUNED KS RCB 20 SLI (-),37883
2024,60208842,Germany,R1 BLUE KS BOX 22 (-),6438
2024,60210301,Switzerland,MARLBORO SILVER BLUE (3.5) KS RCB 20 (-),31209
2024,60209191,Australia,PETER JACKSON CLASSIC BLUE KS BOX 25 (-),35
2024,60258629,Serbia,WINSTON XSTYLE GOLD LTK RCB 20 SLI (-),5339
2024,50058589,Israel,KENT BLUE FUTURA KS RCB 20 (-),1
2024,60246690,Russia,STEWARDESS KS RCB 20 (-),18771
2024,60183464,Russia,LF SILVER KS RCB 20 SLI (-),783
2024,60167048,Indonesia,CAMEL MIL LS PSB 16 (-),872650
2024,60169074,Oman,WINSTON COMPACT 4 KS DSP 20 SLI (-),3676
2024,60167091,Austria,CHESTERFIELD BLUE (4.0) 100 BOX 20 (-),123107
2024,50068175,Peru,WINSTON CLASSIC RED KS BOX 10 (-),10120
2024,60277326,Germany,LUCKY STRIKE AUTTOBBL KS BOX 30 (-),20217
2024,60279263,Indonesia,DJARUM SUPER ESPRESSO GOLD NF KS ZBO 12 (-),3241
2024,60123328,Latvia,KENT HD SILVER KS RCB 20 (-),8761
2024,60278579,Russia,MULTI TABAK SOUTH KS DSP 20 SSL (-),44
2024,60212254,Costa Rica,LUCKY STRIKE ECLIPSE KS BOX 20 (-),159
2024,60166992,Bulgaria,ROTHMANS INTERNAT LTK RCB 20 SLI (-),2
2024,50063099,Germany,DUCAL GOLD KS BOX 28 (-),16
2024,60210680,Philippines,MARLBORO KS BOX 10 (-),27
2024,60241101,Germany,MARLBORO GOLD (3.5) KS 5XL 42 (-),10469
2024,60236199,Russia,5TH STREET KS OCT 20 (-),96
2024,60064656,Turkey,ESSE BROWN 100 BOX 20 SSL (-),10303
2024,60125489,Slovak Republic,WINSTON RED 100 RCB 20 (-),87387
2024,50019697,Japan,ARK ROYAL WILD CARD 100 SOF 20 (-),2014
2024,60238798,Indonesia,ASPRO BOLD FILTER RS BOX 12 (-),22076
2024,60257218,United Kingdom,LUCKY STRIKE RED 100 BOX 20 (-),79718
2024,60171292,Hong Kong,SEVEN STARS 10 KS BOX 20 (-),926
2024,50072739,Caribbean Other,CRAVEN A VIRGINIA KS BOX 20 (-),109655
2024,50002386,Japan,URUMA LS SOF 20 (-),10208
2024,60209515,Argentina,MARLBORO GOLD (3.5) KS RCB 20 (-),134004
2024,50060040,Malta,KARELIA SLIMS MNT 100 BOX 20 SSL (-),1719
2024,60166103,Russia,ESSE PRESSO 100 DHX 20 SSL (-),372
2024,60162606,Greece,WEST ORIGINAL (SILVER) KS BOX 20 (-),4307
2024,50068071,Serbia,KARELIA SLIMS(CR 100 BOX 20 XSL (-),72173
2024,50070762,Serbia,LD RED 100 RCB 20 (-),32939
2024,60081103,Moldova,WINSTON XSTYLE BLUE 100 RCB 20 SLI (-),63381
2024,50001411,Canary Islands,CORONAS CLASICO KS SOF 20 (-),13583
2024,60196377,Canada,WINSTON ORIGINAL KS BOX 20 (-),2209
2024,60169967,Namibia,WINSTON SLIDE BLUE KS SPA 20 (-),1657
2024,60272261,Canary Islands,CORONAS RUBIO KS BOX 24 (-),7858
2024,60062210,Somalia,MARLBORO GOLD ORIGINAL KS BOX 20 (-),40970
2024,60199274,Latvia,CHESTERFIELD BLUE (4.0) KS RCB 20 (-),32050
2024,60046122,Slovenia,WEST SILVER PLUS KS BOX 20 (-),2184
2024,60210682,Australia,PARKER & SIMPSON MENTHOL MNT KS BOX 40 (-),7996
2024,60199116,Italy,PHILIP MORRIS RED (4.0) KS RCB 20 (-),303866
2024,60197194,Russia,MAGISTRATE BLUE KS RCB 20 (-),344
2024,60211417,Macau,LUCKY STRIKE HMB5 MNT KS BOX 20 (-),189
2024,60238538,Armenia,CHAPMAN CLASSIC KS DSP 20 SSL (-),3697
2024,60188645,Georgia,DAVIDOFF REACH MAX KS OCS 20 SLI (-),2840
2024,60235817,Germany,MARLBORO RED 3.5 KS BOB 24 (-),1225506
2024,60236984,Russia,WINSTON XS KISS MNT 100 BOX 20 SSL (-),510717
2024,60209192,Australia,PETER JACKSON CLASSIC GOLD. KS BOX 25 (-),18
2024,60257832,Kyrgyzstan,ESSE EXCHANGE DOUBLE W KS BOX 20 SSL (-),2972
2024,60209772,Korea,88 RETURNS KS BOX 20 (-),142
2024,60075639,Greece,KARELIA SLIMS (BLUE) 100 BOX 20 XSL (-),45493
2024,60078916,Georgia,NOY SILVER 100 OCT 20 XSL (-),1121
2024,60061337,Mongolia,ESSE BAMBOO 100 BOX 20 SSL (-),221058
2024,50080905,Turkey,TEKEL 2001 KIRMIZI KS BOX 20 (-),279549
2024,60038673,UAE,WINSTON (RED) KS RCB 20 (-),36486
2024,60230010,Spain Mainland,GOLD COAST RED KS BOX 20 (-),32614
2024,60212113,Russia,M1 BLACK KS DSP 20 SSL (-),112
2024,60271677,Russia,CENTER BLUE KS DSP 20 SLI (-),505
2024,50063681,Korea,ESSE SOON 0.1 100 BOX 20 SSL (-),1529936
2024,60211996,Kyrgyzstan,ESSE SECRET 100 BOX 20 SSL (-),142
2024,60136060,Hungary,ROTHMANS (FULL BLUE) KS OCT 20 (-),19146
2024,60212585,Brazil,DUNHILL EVOQUE EFFECT LTK RCB 20 (-),13873
2024,60256464,Hong Kong,MEVIUS TOKYO CRAFT ICE 5 MNT KS BOX 20 (-),2168
2024,60194455,Croatia,BENSON & HEDGES RED KS BOX 20 (-),106
2024,60099839,Mali,P&S RED KS BOX 20 (-),57981
2024,60193733,Kazakhstan,ESSE SECRET 100 BOX 20 SSL (-),2664
2024,50037518,PRC,SEPTWOLVES HAO QING-SPECIAL KS BOX 20 (-),64158956
2024,50071323,Nigeria,BENSON & HEDGES KS BOX 20 (-),1399690
2024,60257034,Spain Mainland,AUSTIN BLUE 100 BOX 20 (-),5005
2024,50072217,Cambodia,JET KS BOX 20 (-),22880
2024,60167083,Kenya,DUNHILL RELEASE MNT KS OCT 20 (-),12903
2024,50046093,Mozambique,PALL MALL (RED) KS BOX 20 (-),80299
2024,60064051,Corsica,CORSET (PURPLE) 100 LSB 20 SSL (-),1853
2024,60256296,Bolivia,MASTER MENTHOL 100S MNT 100 SOF 20 (-),7710
2024,60223544,Kyrgyzstan,WINSTON SPARKLE MIX KS DSP 20 SLI (-),4056
2024,60165976,Thailand,WONDER S (GREEN) MNT KS SOF 20 (-),782959
2024,50055550,Russia,CLASSIC GOLD SLIMS 100 OCT 20 SSL (IMT/ARMENIA),28855
2024,50046643,Ireland,SILK CUT (SILVER) KS OCT 20 (-),59512
2024,60275205,Ukraine,ROTHMANS DEMI GREEN KS RCB 20 SLI (-),44808
2024,60223290,Indonesia,ARES MIND LTK BOX 12 (-),222611
2024,60125741,Hungary,PHILIP MORRIS ROYAL KS BOX 20 (-),104541
2024,60199263,Macau,KENT S SERIES SPARK 1 MNT 100 BOX 20 SSL (-),1934
2024,60236111,Egypt,MARLBORO RED 3.5 KS BOX 20 (-),2524951
2024,60240447,Armenia,DUNHILL PREMIUM BLUE KS DSP 20 SSL (-),7913
2024,60127867,Mexico,BENSO CRYSBLUE MNT 100 BOX 20 SLI (-),63864
